year,month,day,hour,PM2.5,temperature,pressure,rain,wind_direction,wind_speed
2013,8,27,13,79,26.4,1001.9,0,N,1.5
2013,8,27,14,88,25.7,1001.2,0,N,1.9
2013,8,27,15,88,25.8,1001,0,NE,1.6
2013,8,27,16,80,26,1000.6,0,NE,1.4
2013,8,27,17,80,25.4,1000.5,0,NE,1.4
2013,8,27,18,73,24.7,1000.3,0,NNE,1.2
2013,8,27,19,69,24.5,1000.2,0,NE,1.3
2013,8,27,20,52,23.9,1000.2,0.8,SSE,1.8
2013,8,27,21,44,23.5,999.9,0.1,ESE,0.7
2013,8,27,22,48,23.5,999.7,0.1,SSE,1
2013,8,27,23,40,23.7,998.6,0.1,ESE,1.3
2013,8,28,0,29,23.3,997.7,0.1,SSE,1
2013,8,28,1,22,23.1,997.2,0,SE,1.8
2013,8,28,2,21,22.6,996.5,0.9,S,1.1
2013,8,28,3,23,22.3,995.5,0.7,SSE,1.4
2013,8,28,4,30,22,995.5,6,SW,2
2013,8,28,5,54,22.3,995.3,0.3,W,0.8
2013,8,28,6,55,22.3,995.4,0.4,W,0.4
2013,8,28,7,48,22.4,995.3,0.8,WNW,0.4
2013,8,28,8,52,22.4,995.3,0.1,NW,1.2
2013,8,28,9,52,22.4,995.2,0,E,0.8
2013,8,28,10,64,22.7,994.6,0,ENE,0.9
2013,8,28,11,67,24.2,994.2,0,ENE,0.9
2013,8,28,12,106,25.9,993.7,0,ENE,0.7
2013,8,28,13,101,25.8,993.4,0,W,0.5
2013,8,28,14,89,26.3,992.9,0,ESE,0.6
2013,8,28,15,89,26.1,992.9,0,NE,1.5
2013,8,28,16,79,25.9,992.3,0,E,0.8
2013,8,28,17,19,25.4,992.8,0,ENE,1.1
2013,8,28,18,72,24.9,993.2,0,NE,0.7
2013,8,28,19,69,23.7,992.9,0,SE,0.6
2013,8,28,20,67,23.2,993,0,NNW,0.6
2013,8,28,21,86,23.2,993,0,NE,1
2013,8,28,22,95,22.6,992.9,0,NE,0
2013,8,28,23,86,22.6,993,0,NNE,0.2
2013,8,29,0,89,22.4,993.5,0,ENE,0.2
2013,8,29,1,107,22.2,993.6,0,NE,0.6
2013,8,29,2,116,21.8,993.5,0,N,0.4
2013,8,29,3,95,23.9,993.4,0,WNW,1.8
2013,8,29,4,80,24.2,994.4,0,N,2.4
2013,8,29,5,32,24.8,995,0,NNW,2.6
2013,8,29,6,14,24.7,995.7,0,NNW,1.5
2013,8,29,7,12,26.1,996.2,0,NNW,2.5
2013,8,29,8,11,26.9,996.1,0,NW,3.6
2013,8,29,9,11,27.3,996,0,NNW,4.4
2013,8,29,10,7,26.8,997.3,0,WNW,5.1
2013,8,29,11,6,27,997.3,0,NW,3.2
2013,8,29,12,3,26.8,998.1,0,N,3
2013,8,29,13,6,26.9,998,0,NNW,3.1
2013,8,29,14,5,27.1,998.3,0,NNW,3.7
2013,8,29,15,7,27.1,998.8,0,N,4.9
2013,8,29,16,10,26.2,999.4,0,N,4.8
2013,8,29,17,5,25.1,999.6,0,N,3.6
2013,8,29,18,4,23.8,1000.2,0,N,1.8
2013,8,29,19,7,22.5,1001.3,0,NE,1.2
2013,8,29,20,12,22,1001.9,0,NE,1.5
2013,8,29,21,11,21.9,1002.3,0,NE,1.5
2013,8,29,22,11,22.2,1003.1,0,NE,2.2
2013,8,29,23,12,22,1004.2,0,ENE,2
2013,8,30,0,11,20.6,1005.4,0,ESE,1.7
2013,8,30,1,5,19.6,1005.8,0,NNE,2.5
2013,8,30,2,3,19.5,1006,0,N,1.7
2013,8,30,3,4,18.9,1006.3,0,NNE,2
2013,8,30,4,3,18.3,1006.6,0,NNE,1
2013,8,30,5,4,18.2,1007.2,0,N,0.9
2013,8,30,6,6,19.1,1007.9,0,N,1.2
2013,8,30,7,10,20.8,1008.3,0,N,1.8
2013,8,30,8,7,23.2,1008.6,0,NNE,3.1
2013,8,30,9,6,24.5,1008.5,0,NE,2.2
2013,8,30,10,5,25.5,1008.1,0,NNE,3
2013,8,30,11,3,26.2,1007.5,0,NNE,2.5
2013,8,30,12,3,26.5,1006.9,0,NE,2.4
2013,8,30,13,5,27.4,1006,0,N,2
2013,8,30,14,7,27.9,1005.3,0,NW,1.8
2013,8,30,15,3,28.3,1005.2,0,NNW,1.8
2013,8,30,16,5,28.5,1004.9,0,NW,2.2
2013,8,30,17,8,27,1004.8,0,SW,1
2013,8,30,18,10,21.7,1004.9,0,WNW,0
2013,8,30,19,11,19.4,1005.3,0,E,0
2013,8,30,20,16,18.7,1006,0,SSE,0.7
2013,8,30,21,25,17.5,1006.3,0,SSE,0
2013,8,30,22,22,17,1006.4,0,SSW,0
2013,8,30,23,25,16.3,1006.5,0,SW,0.6
2013,8,31,0,30,15.5,1006.3,0,W,0
2013,8,31,1,22,15.1,1006.2,0,E,0.7
2013,8,31,2,22,15.2,1006.3,0,NNE,0.5
2013,8,31,3,25,14.6,1006.2,0,NNE,0.6
2013,8,31,4,22,14,1006.3,0,NE,0
2013,8,31,5,18,13.8,1006.9,0,ENE,0.5
2013,8,31,6,15,15.8,1007.5,0,ENE,1
2013,8,31,7,21,20.8,1007.7,0,NNE,1.5
2013,8,31,8,21,23.8,1008,0,NE,1.4
2013,8,31,9,21,26.2,1007.8,0,NNE,2.3
2013,8,31,10,17,28,1007.2,0,ENE,1.7
2013,8,31,11,9,29.1,1006.9,0,SE,0.7
2013,8,31,12,4,30.3,1006.3,0,ENE,2.5
2013,8,31,13,8,30.2,1005.8,0,WSW,2.6
2013,8,31,14,8,30.5,1005,0,WSW,2.8
2013,8,31,15,12,29.9,1005,0,WSW,3.9
2013,8,31,16,11,29.3,1005,0,WSW,2.2
2013,8,31,17,15,27.7,1005.1,0,WSW,2.4
2013,8,31,18,12,25.7,1005.3,0,WSW,1.6
2013,8,31,19,11,23.6,1005.9,0,WSW,1.5
2013,8,31,20,13,21,1006.1,0,WNW,0.5
2013,8,31,21,14,19,1006.5,0,NNE,1
2013,8,31,22,15,20.2,1006.7,0,NNE,1.1
2013,8,31,23,23,20.8,1007.3,0,NNE,1.5
2013,9,1,0,46,20.2,1007.8,0,NE,1.3
2013,9,1,1,55,19,1007.8,0,NNE,1.6
2013,9,1,2,62,17.8,1007.9,0,NE,1.5
2013,9,1,3,43,17.2,1007.8,0,NNE,0.7
2013,9,1,4,32,17.1,1008.1,0,NE,1.2
2013,9,1,5,28,16.6,1008.7,0,NNE,1.2
2013,9,1,6,38,17.4,1008.9,0,NE,1.6
2013,9,1,7,38,20.3,1009,0,NE,1.9
2013,9,1,8,41,22.6,1009.2,0,NNE,1.9
2013,9,1,9,39,24.6,1009.1,0,E,1.7
2013,9,1,10,32,25.5,1008.8,0,E,1.9
2013,9,1,11,34,27.1,1008,0,NNE,2
2013,9,1,12,30,28.2,1007.4,0,W,1.5
2013,9,1,13,26,29.2,1006.9,0,WSW,2.5
2013,9,1,14,30,30,1005.7,0,SSW,0.8
2013,9,1,15,34,30.2,1005.8,0,SE,1.6
2013,9,1,16,46,29.6,1006,0,E,1.2
2013,9,1,17,43,26.8,1006.4,0,E,0.8
2013,9,1,18,43,26.1,1006.8,0,ENE,1
2013,9,1,19,53,25.7,1007.9,0,SE,1
2013,9,1,20,58,22.9,1009.3,0,SW,1.9
2013,9,1,21,58,21.4,1009.4,0,W,0.8
2013,9,1,22,55,19.3,1009.2,0,WNW,0.5
2013,9,1,23,48,18.6,1009.2,0,NE,1
2013,9,2,0,49,19.6,1009,0,NE,0.6
2013,9,2,1,59,18.2,1009.1,0,ENE,1
2013,9,2,2,62,19,1009.7,0,NE,1.7
2013,9,2,3,28,18,1010,0,NNE,1.2
2013,9,2,4,20,17.2,1010.3,0,NE,0.8
2013,9,2,5,17,16.7,1011,0,NE,0.5
2013,9,2,6,15,17.8,1011.6,0,NE,1.3
2013,9,2,7,21,20.4,1011.8,0,ENE,1.8
2013,9,2,8,23,22.5,1011.7,0,ENE,0.8
2013,9,2,9,30,24.2,1012,0,E,1.4
2013,9,2,10,37,25.3,1011.6,0,E,1.5
2013,9,2,11,36,26.2,1010.9,0,WSW,0.8
2013,9,2,12,34,27.3,1010.1,0,ESE,1.5
2013,9,2,13,39,27.9,1009.5,0,ENE,1
2013,9,2,14,42,28.6,1008.4,0,SE,1.7
2013,9,2,15,47,28.4,1008,0,SW,1.5
2013,9,2,16,47,27.9,1007.8,0,WSW,1.8
2013,9,2,17,64,26.2,1008.2,0,SSW,0.9
2013,9,2,18,72,24.4,1008.5,0,SW,0.9
2013,9,2,19,72,23.6,1009.7,0,SW,1.2
2013,9,2,20,76,22,1010.2,0,WNW,0.6
2013,9,2,21,88,20.5,1010.6,0,W,1
2013,9,2,22,90,20.3,1011,0,SW,1.4
2013,9,2,23,80,20.3,1010.9,0,SW,0
2013,9,3,0,80,19.4,1011,0,NW,0.5
2013,9,3,1,87,19.2,1010.8,0,NE,1.3
2013,9,3,2,100,19,1010.6,0,NE,1.1
2013,9,3,3,122,19,1010.6,0,NE,1.4
2013,9,3,4,123,19.1,1011.1,0,NE,1.2
2013,9,3,5,121,18.8,1011.5,0,NE,0.8
2013,9,3,6,95,19.2,1011.7,0,NE,1.3
2013,9,3,7,70,20.7,1012.1,0,ESE,0.7
2013,9,3,8,59,22,1012.4,0,NNE,0
2013,9,3,9,64,23.9,1012.4,0,NNE,1.2
2013,9,3,10,66,25.6,1012.1,0,E,2.5
2013,9,3,11,70,26.7,1011.3,0,NE,1.5
2013,9,3,12,78,27.3,1010.4,0,NNE,1.3
2013,9,3,13,88,27.9,1009.5,0,SE,0.9
2013,9,3,14,92,28.5,1008.7,0,SSW,0.8
2013,9,3,15,100,28.1,1008.2,0,SSE,2.4
2013,9,3,16,99,26.9,1008.2,0,SSE,1.4
2013,9,3,17,106,26.1,1008.7,0,S,1.8
2013,9,3,18,106,25.5,1009.4,0,SSW,1.9
2013,9,3,19,114,24.6,1009.9,0,SSW,0.8
2013,9,3,20,120,24.4,1010.2,0,SSE,0.8
2013,9,3,21,91,24.3,1010.6,0,SSW,0.9
2013,9,3,22,98,24.1,1010.7,0,S,1
2013,9,3,23,119,23.6,1010.9,0,W,2.1
2013,9,4,0,122,22.6,1010.8,0,SE,0.2
2013,9,4,1,137,21.6,1010.5,0,SSW,0.6
2013,9,4,2,146,20.8,1010.8,0,NNE,2.6
2013,9,4,3,151,18.4,1010.7,0.6,S,0.4
2013,9,4,4,138,18.3,1011.4,0.3,WSW,1.2
2013,9,4,5,41,18.6,1010.9,0,WNW,0.9
2013,9,4,6,38,18.7,1011.4,0,NNE,0.8
2013,9,4,7,40,18.6,1011.2,0,NE,1.4
2013,9,4,8,46,19.2,1011.4,0.1,NE,0.7
2013,9,4,9,34,20.2,1011.6,0,NNE,1.2
2013,9,4,10,54,20.8,1011.7,0,WSW,1.1
2013,9,4,11,53,19.5,1011.5,0.6,SW,2
2013,9,4,12,34,19.3,1011,1.3,SW,1.5
2013,9,4,13,64,20,1009.9,0.1,SW,0.8
2013,9,4,14,61,21.5,1009.4,0,WSW,1.2
2013,9,4,15,58,22.2,1009.4,0,SW,1.1
2013,9,4,16,45,22,1009.4,0,SSE,0.8
2013,9,4,17,59,21.2,1009.4,0,SSW,0.2
2013,9,4,18,55,20.5,1009.5,0,WSW,0.4
2013,9,4,19,45,20,1009.9,0.7,WSW,1.2
2013,9,4,20,63,19.3,1010.6,3.2,NE,1.2
2013,9,4,21,61,19.1,1010.4,1.8,N,2.8
2013,9,4,22,79,18.2,1010.1,3.9,NE,1.2
2013,9,4,23,55,18.3,1009.8,0.5,NNE,1.5
2013,9,5,0,25,18.1,1009.8,0.6,NE,1.2
2013,9,5,1,24,17.9,1009.6,1.1,NNE,1
2013,9,5,2,21,17,1009.2,0.8,NE,1.3
2013,9,5,3,16,16.9,1009,0.2,E,1.1
2013,9,5,4,16,17,1009,0.1,NNE,0.2
2013,9,5,5,7,17,1008.9,0,W,0.6
2013,9,5,6,16,16.5,1008.9,0,WSW,0.6
2013,9,5,7,7,18.7,1009.1,0,NNW,1.2
2013,9,5,8,10,21.4,1009.1,0,NE,1
2013,9,5,9,10,23.5,1009.2,0,ENE,2.1
2013,9,5,10,10,24.6,1008.8,0,E,1.1
2013,9,5,11,9,25.8,1008.2,0,ESE,0.5
2013,9,5,12,12,26.5,1007.6,0,ESE,2.3
2013,9,5,13,14,27.9,1007.2,0,SW,0.8
2013,9,5,14,14,27.4,1006.8,0,NNE,0.7
2013,9,5,15,13,28,1006.7,0,NNW,0.7
2013,9,5,16,9,26.3,1006.7,0,S,1.6
2013,9,5,17,17,24.6,1007.1,0,S,1.5
2013,9,5,18,27,22.6,1007.7,0,SSE,1.9
2013,9,5,19,39,21,1009.4,0,SSE,1.1
2013,9,5,20,41,19.9,1010.5,0,S,1.7
2013,9,5,21,39,19,1011.1,0,SSE,1
2013,9,5,22,45,19.1,1011.1,0,S,1.4
2013,9,5,23,39,18.8,1011.3,0,SE,0.9
2013,9,6,0,44,18.7,1011.2,0,SW,0.7
2013,9,6,1,39,18.5,1010.7,0,NE,0.5
2013,9,6,2,52,18.4,1010.7,0,SSE,0.1
2013,9,6,3,43,18.2,1010.5,0,E,0.9
2013,9,6,4,43,18.5,1011.3,0,N,0.9
2013,9,6,5,45,18.2,1012,0.1,NNW,1
2013,9,6,6,43,17.7,1011.4,1.3,NNE,1.7
2013,9,6,7,36,18.3,1011.8,0,N,0.5
2013,9,6,8,57,19.6,1012,0,N,0.4
2013,9,6,9,45,20.9,1011.8,0,SW,0.9
2013,9,6,10,62,22.2,1011.5,0,SW,0.8
2013,9,6,11,61,23.7,1011.1,0,SE,0.8
2013,9,6,12,64,25.1,1010.5,0,WNW,1.4
2013,9,6,13,49,25.4,1009.8,0,SW,2.3
2013,9,6,14,67,25.4,1009.2,0,SW,3
2013,9,6,15,67,25.6,1008.9,0,WSW,3.4
2013,9,6,16,63,24.9,1009.1,0,SW,2.4
2013,9,6,17,66,23.7,1008.9,0,SW,1.6
2013,9,6,18,75,22.7,1009.5,0,SSW,1.2
2013,9,6,19,93,21.6,1010,0,SW,1.1
2013,9,6,20,109,19.7,1010.6,0,SE,0.1
2013,9,6,21,119,19.7,1011.1,0,SW,1.3
2013,9,6,22,105,19.9,1011.3,0,SE,0
2013,9,6,23,98,19.4,1011.2,0,SE,0.2
2013,9,7,0,101,18.7,1011.1,0,NE,0.7
2013,9,7,1,106,18.5,1011,0,NE,0.8
2013,9,7,2,102,18.8,1010.9,0,NE,1
2013,9,7,3,129,18.3,1011,0,NE,0.6
2013,9,7,4,106,17.8,1011.3,0,NE,0.8
2013,9,7,5,96,18.2,1011.7,0,NE,0.7
2013,9,7,6,95,18.6,1012.3,0,ENE,1.1
2013,9,7,7,96,19.5,1012.6,0,NE,1.2
2013,9,7,8,94,22.2,1013,0,NE,2.1
2013,9,7,9,94,23.9,1013,0,NE,1.4
2013,9,7,10,103,25.6,1012.5,0,NNE,1.7
2013,9,7,11,91,26.6,1012,0,NNE,1.1
2013,9,7,12,62,27.3,1011.3,0,ENE,1.8
2013,9,7,13,40,28.2,1010.5,0,ENE,1.3
2013,9,7,14,30,28.7,1009.9,0,NNE,1.1
2013,9,7,15,8,29.1,1009.9,0,ENE,1.1
2013,9,7,16,20,28.4,1009.6,0,SSE,0.9
2013,9,7,17,23,25.3,1010,0,WSW,0.7
2013,9,7,18,22,23.7,1010.4,0,SW,1.4
2013,9,7,19,27,21.1,1011.1,0,WSW,0.8
2013,9,7,20,43,20.1,1011.6,0,SSW,0.1
2013,9,7,21,70,19.5,1011.9,0,N,0.2
2013,9,7,22,85,19.3,1011.9,0,E,0
2013,9,7,23,90,19.2,1012,0,NE,1.4
2013,9,8,0,89,19.4,1011.9,0,NE,1.2
2013,9,8,1,90,19.2,1011.5,0,NNE,1
2013,9,8,2,100,18.9,1011.5,0,NNE,1.1
2013,9,8,3,90,18.9,1011.4,0,ENE,0.9
2013,9,8,4,47,18.6,1011.9,0,ENE,0.5
2013,9,8,5,29,18.5,1012,0,ENE,0.8
2013,9,8,6,28,19.1,1012.5,0,NE,0.9
2013,9,8,7,28,19.9,1012.9,0,NE,1.7
2013,9,8,8,35,20.6,1012.7,0,ENE,1.4
2013,9,8,9,39,21.8,1013,0,NE,1.2
2013,9,8,10,55,22.6,1012.8,0,ENE,1.3
2013,9,8,11,86,23.7,1012,0,NE,1.4
2013,9,8,12,86,24.1,1011.1,0,NNE,1.1
2013,9,8,13,105,24.7,1010.6,0,NNW,0.5
2013,9,8,14,121,24.7,1009.7,0,ENE,0.9
2013,9,8,15,116,24.7,1009.1,0,NE,1.3
2013,9,8,16,117,24.3,1008.9,0,NNE,1.2
2013,9,8,17,128,22.1,1008.9,8.6,NNW,1.9
2013,9,8,18,148,21.1,1008.9,0,SE,0.1
2013,9,8,19,165,20.9,1009.7,0.6,ENE,1
2013,9,8,20,112,20.5,1009.8,0.1,NNE,0.7
2013,9,8,21,98,19.4,1010.2,0,NE,1.6
2013,9,8,22,103,18.5,1009.4,0,ENE,1
2013,9,8,23,38,18.5,1009.2,0,S,0.4
2013,9,9,0,21,18.2,1008.9,0,SE,0.5
2013,9,9,1,25,18.8,1009,0,NNE,1
2013,9,9,2,30,18.7,1008.6,0,NNE,1.3
2013,9,9,3,50,18.5,1008.2,0,ENE,0.2
2013,9,9,4,54,18.7,1008.2,0,ESE,0.7
2013,9,9,5,40,19.1,1008.5,0,WSW,1.9
2013,9,9,6,65,18.8,1008.5,0.2,WSW,1.3
2013,9,9,7,63,19.1,1008.5,0,S,0.6
2013,9,9,8,84,19.3,1008.6,0,NE,0.7
2013,9,9,9,90,20.9,1008.8,0,WNW,0.6
2013,9,9,10,116,23.3,1008.3,0,SE,0
2013,9,9,11,133,24.2,1007.3,0,SSW,1.4
2013,9,9,12,109,25,1006.7,0,WSW,1.8
2013,9,9,13,89,25.7,1005.9,0,SSW,1.6
2013,9,9,14,62,25.5,1005.5,0,SW,2.9
2013,9,9,15,67,25.5,1005.2,0,SSW,1.3
2013,9,9,16,68,24.6,1004.9,0,SW,2.6
2013,9,9,17,73,23.4,1005,0,WSW,2.6
2013,9,9,18,81,22.4,1005.5,0,SW,2.1
2013,9,9,19,82,21.9,1006.5,0,SSW,1.1
2013,9,9,20,94,22,1006.9,0,SW,2.1
2013,9,9,21,97,21.4,1006.7,0,SW,2.8
2013,9,9,22,104,21.1,1006.8,0,SW,1.5
2013,9,9,23,94,20.9,1006.5,0,SSW,0.8
2013,9,10,0,93,20,1006.1,0,SW,0.1
2013,9,10,1,97,19.3,1006,0,S,0.2
2013,9,10,2,100,18.6,1006.1,0,WNW,0.8
2013,9,10,3,90,18.1,1005.8,0,SW,0
2013,9,10,4,93,18.1,1005.8,0,E,0.6
2013,9,10,5,111,18,1006.1,0,NE,0.8
2013,9,10,6,119,18.5,1006.5,0,NE,1.4
2013,9,10,7,131,21,1007.3,0,NNE,1.6
2013,9,10,8,132,23.9,1007.9,0,N,2.9
2013,9,10,9,98,26.2,1008.2,0,NE,3.3
2013,9,10,10,24,26.9,1007.7,0,NE,2.7
2013,9,10,11,7,27.6,1007.5,0,NE,2
2013,9,10,12,10,28.7,1007.1,0,ENE,1.7
2013,9,10,13,9,29.7,1006.2,0,NNE,2.4
2013,9,10,14,3,29.7,1006.1,0,N,3.4
2013,9,10,15,12,29.6,1005.8,0,NNE,2.2
2013,9,10,16,4,29.7,1005.8,0,NNW,1
2013,9,10,17,3,26.5,1006.1,0,NNW,1
2013,9,10,18,8,20.5,1006.3,0,WSW,0.5
2013,9,10,19,11,18.1,1006.6,0,SSE,0.9
2013,9,10,20,21,17.3,1007.8,0,ENE,0.2
2013,9,10,21,32,16.7,1008.2,0,SW,0.4
2013,9,10,22,29,16.2,1008.3,0,N,0
2013,9,10,23,29,16.3,1008.8,0,NE,0.8
2013,9,11,0,33,16,1008.7,0,NNE,0.9
2013,9,11,1,50,15.8,1008.9,0,NE,1
2013,9,11,2,38,15.3,1008.9,0,ENE,0.9
2013,9,11,3,23,14.3,1009.3,0,N,0
2013,9,11,4,17,13.6,1009.1,0,N,0.8
2013,9,11,5,16,14.2,1009.8,0,NE,1.4
2013,9,11,6,18,15,1010.2,0,NE,1
2013,9,11,7,18,18.4,1010.6,0,NE,0.7
2013,9,11,8,27,21.2,1010.9,0,ENE,1.5
2013,9,11,9,29,23,1010.8,0,ENE,1.8
2013,9,11,10,77,24.4,1010.4,0,SSW,0.9
2013,9,11,11,96,26.4,1009.5,0,NNE,1.1
2013,9,11,12,97,27.8,1008.6,0,SW,3.4
2013,9,11,13,95,28.6,1007.4,0,SW,3.2
2013,9,11,14,63,28.8,1007.3,0,SSW,2.3
2013,9,11,15,62,28.6,1006.7,0,WSW,3.7
2013,9,11,16,81,27.9,1006.9,0,SW,2.8
2013,9,11,17,72,26.7,1007,0,SSW,2.3
2013,9,11,18,74,25.5,1007.2,0,SSW,1.6
2013,9,11,19,101,24.9,1007.8,0,SSW,2
2013,9,11,20,78,23.8,1008.3,0,SW,2
2013,9,11,21,71,23.5,1008.4,0,SW,1.3
2013,9,11,22,71,22.5,1008.5,0,WSW,0.9
2013,9,11,23,85,19.6,1008.4,0,SSW,0.8
2013,9,12,0,94,19.1,1008.4,0,SW,0.9
2013,9,12,1,102,18.3,1007.9,0,N,0.4
2013,9,12,2,109,18,1007.8,0,E,0.6
2013,9,12,3,111,17.8,1007.5,0,ENE,1
2013,9,12,4,116,17.7,1007.7,0,ENE,0.8
2013,9,12,5,126,17.6,1008.1,0,NE,1.3
2013,9,12,6,122,17.9,1008.6,0,NE,1.1
2013,9,12,7,125,19.3,1008.4,0,NE,1.7
2013,9,12,8,141,20.9,1008.5,0,NE,1.6
2013,9,12,9,142,22.3,1008.6,0,NNE,1.6
2013,9,12,10,155,24,1007.9,0,NNW,1.1
2013,9,12,11,174,25.6,1007,0,N,1.6
2013,9,12,12,187,24.6,1006.3,0,NW,0.4
2013,9,12,13,147,24,1005.7,0,W,1.8
2013,9,12,14,144,23.6,1004.9,0,WNW,1.2
2013,9,12,15,144,25.2,1004,0,WSW,1.1
2013,9,12,16,159,24.6,1003.4,0,S,0.1
2013,9,12,17,156,23.7,1003.1,0,S,0.5
2013,9,12,18,176,23.1,1003.3,0,NNE,0.5
2013,9,12,19,181,22.5,1003.8,0,NE,0.7
2013,9,12,20,191,22.3,1003.8,0,ENE,0.2
2013,9,12,21,206,21.7,1003.6,0,W,0.8
2013,9,12,22,224,19.6,1002.1,4,SE,1
2013,9,12,23,144,19,1003.6,0.1,SSW,1.1
2013,9,13,0,54,19.2,1003.3,0,SSW,2.5
2013,9,13,1,90,19,1002.7,0,SW,2.8
2013,9,13,2,61,18.9,1002.3,0,SSW,1
2013,9,13,3,53,17.8,1002,0,WNW,0
2013,9,13,4,39,18.1,1002.1,0,SW,0.1
2013,9,13,5,41,17.9,1002,0,NE,0.9
2013,9,13,6,67,18.5,1002.1,0,NNW,1.3
2013,9,13,7,72,18.7,1002,0,NE,1.4
2013,9,13,8,68,18.9,1001.7,0,NE,1.2
2013,9,13,9,44,19.1,1001.8,0,ENE,1.4
2013,9,13,10,58,19.6,1001.3,0,NNE,1.8
2013,9,13,11,62,19.8,1000.4,0,NNE,1.8
2013,9,13,12,77,20.2,999.9,0,NE,0.8
2013,9,13,13,85,20.5,999.5,0,ENE,0.9
2013,9,13,14,102,20.3,998.9,0,NNE,1.4
2013,9,13,15,108,20.3,998.8,0,NE,1.4
2013,9,13,16,124,20.3,998.6,0,NE,1.1
2013,9,13,17,125,20.2,998.7,0,NNE,1.2
2013,9,13,18,130,19.9,998.9,0,NW,1
2013,9,13,19,157,19.8,1001.8,0,NNE,2.6
2013,9,13,20,163,19.9,1001.6,0.8,W,2.3
2013,9,13,21,100,19.8,1000.5,0,ESE,1.3
2013,9,13,22,67,19.9,1000.5,0.1,SW,1
2013,9,13,23,65,19.9,1000.8,0,NNE,1
2013,9,14,0,95,20.1,1000.7,0,W,0.5
2013,9,14,1,109,19.9,1000.6,0,NNE,1.2
2013,9,14,2,109,19.4,1000.3,0,NE,1.4
2013,9,14,3,75,19,1001,0.1,NE,1
2013,9,14,4,93,18.8,1001.4,0,NE,1
2013,9,14,5,80,19.2,1001.8,0,NNE,1.2
2013,9,14,6,65,19.2,1002.9,0,SW,1.2
2013,9,14,7,68,19,1003.6,0,N,0
2013,9,14,8,55,20.2,1003.8,0,NNE,1.4
2013,9,14,9,63,23.3,1003.9,0,SSW,0.8
2013,9,14,10,80,25.4,1003.5,0,N,0.8
2013,9,14,11,103,28.1,1003,0,NW,1.6
2013,9,14,12,42,31.1,1002.8,0,N,2.1
2013,9,14,13,32,31.6,1002.8,0,WNW,1.4
2013,9,14,14,15,31.6,1002.3,0,NNW,1.7
2013,9,14,15,12,31.3,1002.3,0,W,1.5
2013,9,14,16,3,30.6,1002.7,0,NNW,1.2
2013,9,14,17,9,26.9,1003.2,0,W,0.7
2013,9,14,18,12,21.3,1004,0,WSW,0.5
2013,9,14,19,15,19.6,1005.1,0,ENE,0.6
2013,9,14,20,23,19.1,1006.1,0,NNE,1
2013,9,14,21,24,18.7,1006.6,0,WNW,0
2013,9,14,22,22,16.2,1006.5,0,E,0.6
2013,9,14,23,29,15.3,1006.7,0,NE,0.9
2013,9,15,0,27,16.2,1006.6,0,ESE,0.7
2013,9,15,1,16,16,1007,0,NE,0.7
2013,9,15,2,18,15.8,1007.2,0,N,0.6
2013,9,15,3,11,15.5,1008.1,0,N,0
2013,9,15,4,9,16.4,1009.3,0,NE,1.2
2013,9,15,5,21,15.7,1009.3,0,N,0
2013,9,15,6,15,16.4,1010,0,NNE,0.8
2013,9,15,7,15,17.1,1010.6,0,ENE,1
2013,9,15,8,11,20.7,1011.1,0,NE,1.6
2013,9,15,9,13,22.5,1011,0,ESE,1.1
2013,9,15,10,12,23.2,1010.6,0,NNE,2.1
2013,9,15,11,15,25,1009.5,0,NNE,1.4
2013,9,15,12,16,25.4,1008.4,0,NNE,1
2013,9,15,13,24,26.7,1007.5,0,SSW,1.7
2013,9,15,14,29,26.2,1007,0,SSE,1.5
2013,9,15,15,30,25.1,1006.8,0,SW,1.8
2013,9,15,16,19,24.3,1006.5,0,SSE,1
2013,9,15,17,23,23.1,1006.8,0,SW,1.3
2013,9,15,18,25,21.2,1006.6,0,SSW,0.8
2013,9,15,19,22,20.9,1007.5,0,SW,0.8
2013,9,15,20,33,20.2,1007.4,0,W,0.4
2013,9,15,21,33,19.1,1007.3,0,SE,0.1
2013,9,15,22,32,20.1,1007.3,0,SSW,1.4
2013,9,15,23,27,18.6,1007.3,0,WSW,1
2013,9,16,0,24,17.5,1007.2,0,NNW,0.1
2013,9,16,1,29,17.1,1007,0,S,0.6
2013,9,16,2,22,16.9,1007.2,0,ENE,0
2013,9,16,3,27,16.7,1007,0,NE,1
2013,9,16,4,30,16.4,1007.2,0,NE,1.4
2013,9,16,5,43,16.3,1007.6,0,NE,1.3
2013,9,16,6,42,16.8,1007.7,0,NE,1.1
2013,9,16,7,69,18.2,1007.7,0,NNE,1.3
2013,9,16,8,62,19.3,1007.6,0,NNE,1.6
2013,9,16,9,54,20.2,1007.3,0,N,1.2
2013,9,16,10,61,22,1007,0,NE,1.4
2013,9,16,11,60,23.9,1006.3,0,N,1.4
2013,9,16,12,60,25.2,1005.2,0,W,1.7
2013,9,16,13,55,26.4,1004.4,0,SSW,2.6
2013,9,16,14,52,25.8,1004.1,0,SW,1.9
2013,9,16,15,44,24.8,1003.8,0,SSW,1.6
2013,9,16,16,30,24.1,1003.9,0,SW,1.7
2013,9,16,17,34,23,1003.6,0,SW,2.2
2013,9,16,18,45,22.2,1004.4,0,WSW,1.5
2013,9,16,19,50,21.2,1005.2,0,SW,1.2
